"",25.000
2074.0000,-1.4746E+002
2075.0000,-1.2630E+002
2076.0000,-1.2439E+002
2077.0000,-1.2387E+002
2078.0000,-6.6894E+001
2079.0000,-3.4074E+001
2080.0000,-7.1262E+001
2081.0000,-2.5282E+001
2082.0000,-1.4320E+002
2083.0000,-1.0655E+002
2084.0000,-5.8082E+001
2085.0000,-9.5634E+001
2086.0000,-1.0712E+002
2087.0000,-8.7275E+001
2088.0000,-5.6128E+001
2089.0000,-6.3185E+001
2090.0000,-6.3680E+001
2091.0000,-1.1171E+002
2092.0000,-1.3988E+002
2093.0000,-2.1090E+002
2094.0000,-1.5769E+002
2095.0000,-1.5413E+002
2096.0000,-9.1898E+001
2097.0000,-1.7170E+002
2098.0000,-8.0079E+001
2099.0000,-2.5251E+001
2100.0000,-5.7023E+001
2101.0000,-9.8717E+001
2102.0000,-1.5524E+002
2103.0000,-1.5344E+002
2104.0000,-1.3067E+002
2105.0000,-1.6171E+002
2106.0000,-1.4937E+002
2107.0000,-1.3416E+002
2108.0000,-9.7332E+001
2109.0000,-6.2781E+001
2110.0000,-2.4778E+002
2111.0000,-1.3848E+002
2112.0000,-1.4131E+002
2113.0000,-1.3026E+002
2114.0000,-1.9447E+002
2115.0000,-9.6854E+001
2116.0000,-1.0655E+002
2117.0000,-1.0789E+002
2118.0000,-6.5112E+001
2119.0000,-9.8339E+001
2120.0000,-1.6543E+002
2121.0000,-1.3737E+002
2122.0000,-8.4798E+001
2123.0000,-8.5732E+001
2124.0000,-1.0644E+002
2125.0000,-9.8992E+001
2126.0000,-7.5318E+001
2127.0000,-1.1312E+002
2128.0000,-1.0397E+002
2129.0000,-1.3037E+002
2130.0000,-1.0775E+002
2131.0000,-6.9314E+001
2132.0000,-7.0010E+001
2133.0000,-6.1703E+001
2134.0000,-8.0017E+001
2135.0000,-6.3253E+001
2136.0000,-1.1678E+002
2137.0000,-8.5915E+001
2138.0000,-1.1832E+002
2139.0000,-5.5851E+001
2140.0000,-6.9534E+001
2141.0000,-1.2498E+002
