"",25.000
2064.0000,-4.3216E+002
2065.0000,-4.3184E+002
2066.0000,-4.3059E+002
2067.0000,-4.2957E+002
2068.0000,-4.2656E+002
2069.0000,-4.2507E+002
2070.0000,-4.2109E+002
2071.0000,-4.2905E+002
2072.0000,-4.2825E+002
2073.0000,-4.2727E+002
2074.0000,-4.2730E+002
2075.0000,-4.2710E+002
2076.0000,-4.2659E+002
2077.0000,-4.2496E+002
2078.0000,-4.2485E+002
2079.0000,-4.2819E+002
2080.0000,-4.2901E+002
2081.0000,-4.2825E+002
2082.0000,-4.2468E+002
2083.0000,-4.2598E+002
2084.0000,-4.2825E+002
2085.0000,-4.2863E+002
2086.0000,-4.2760E+002
2087.0000,-4.2716E+002
2088.0000,-4.2754E+002
2089.0000,-4.2932E+002
2090.0000,-4.2772E+002
2091.0000,-4.2631E+002
2092.0000,-4.2348E+002
2093.0000,-4.2441E+002
2094.0000,-4.2333E+002
2095.0000,-4.2026E+002
2096.0000,-4.2106E+002
2097.0000,-4.1824E+002
2098.0000,-4.1902E+002
2099.0000,-4.1994E+002
2100.0000,-4.2125E+002
2101.0000,-4.1844E+002
2102.0000,-4.1361E+002
2103.0000,-4.1311E+002
2104.0000,-4.1228E+002
2105.0000,-4.0835E+002
2106.0000,-4.0559E+002
2107.0000,-4.0619E+002
2108.0000,-4.0415E+002
2109.0000,-4.0506E+002
2110.0000,-4.0261E+002
2111.0000,-3.9939E+002
2112.0000,-3.9664E+002
2113.0000,-3.9477E+002
2114.0000,-3.9261E+002
2115.0000,-3.9103E+002
2116.0000,-3.8690E+002
2117.0000,-3.8608E+002
2118.0000,-3.8722E+002
2119.0000,-3.8629E+002
2120.0000,-3.8474E+002
2121.0000,-3.8264E+002
2122.0000,-3.8104E+002
2123.0000,-3.8052E+002
2124.0000,-3.7783E+002
2125.0000,-3.7673E+002
2126.0000,-3.7634E+002
2127.0000,-3.7530E+002
2128.0000,-3.7356E+002
2129.0000,-3.7160E+002
2130.0000,-3.6897E+002
2131.0000,-3.6702E+002
2132.0000,-3.6553E+002
2133.0000,-3.6446E+002
2134.0000,-3.6265E+002
2135.0000,-3.6195E+002
2136.0000,-3.6037E+002
2137.0000,-3.5792E+002
2138.0000,-3.5572E+002
2139.0000,-3.5470E+002
2140.0000,-3.5347E+002
2141.0000,-3.5071E+002
