"",25.000
2074.0000,-5.5330E+001
2075.0000,-4.5690E+001
2076.0000,-4.8889E+001
2077.0000,-5.2913E+001
2078.0000,-1.0989E+001
2079.0000,-5.5094E+000
2080.0000,-2.0601E+001
2081.0000,-3.0846E+000
2082.0000,-5.7934E+001
2083.0000,-3.1908E+001
2084.0000,-1.6017E+001
2085.0000,-3.1577E+001
2086.0000,-3.8945E+001
2087.0000,-2.7471E+001
2088.0000,-1.5625E+001
2089.0000,-1.7361E+001
2090.0000,-1.4160E+001
2091.0000,-4.5673E+001
2092.0000,-5.4931E+001
2093.0000,-6.0769E+001
2094.0000,-5.8588E+001
2095.0000,-5.8350E+001
2096.0000,-3.7693E+001
2097.0000,-7.6772E+001
2098.0000,-3.3759E+001
2099.0000,-2.4138E+000
2100.0000,-1.9163E+001
2101.0000,-4.6469E+001
2102.0000,-8.6078E+001
2103.0000,-9.1150E+001
2104.0000,-5.5534E+001
2105.0000,-7.6732E+001
2106.0000,-6.7713E+001
2107.0000,-6.6721E+001
2108.0000,-4.5199E+001
2109.0000,-1.7385E+001
2110.0000,-1.5002E+002
2111.0000,-7.9976E+001
2112.0000,-9.0609E+001
2113.0000,-8.5097E+001
2114.0000,-1.1182E+002
2115.0000,-5.9935E+001
2116.0000,-6.8021E+001
2117.0000,-6.2073E+001
2118.0000,-3.9606E+001
2119.0000,-5.1900E+001
2120.0000,-9.4783E+001
2121.0000,-8.1641E+001
2122.0000,-5.0640E+001
2123.0000,-5.7795E+001
2124.0000,-8.0184E+001
2125.0000,-7.2564E+001
2126.0000,-4.8339E+001
2127.0000,-8.0854E+001
2128.0000,-8.8026E+001
2129.0000,-1.1274E+002
2130.0000,-1.0400E+002
2131.0000,-5.8703E+001
2132.0000,-5.5738E+001
2133.0000,-4.4908E+001
2134.0000,-5.4384E+001
2135.0000,-5.1404E+001
2136.0000,-1.1161E+002
2137.0000,-9.3006E+001
2138.0000,-1.1124E+002
2139.0000,-4.9254E+001
2140.0000,-6.7060E+001
2141.0000,-1.5946E+002
